name,location,city,district,address,latitude,longitude,telephone
Curves女性專用30分鐘健身中心承德南京店,店內,台北市,大同區,承德路一段77-1號2樓,25.052264,121.517719,25550665
太子城三溫暖,太子城三溫暖大廳服務區,台北市,大安區,忠孝東路4段330號地下室,25.041134,121.557353,0933136999
台北市私立喬治高級工商職業學校,浩然樓1樓教務處內,台北市,信義區,基隆路二段155號,25.025804,121.554405,27386515*248
台北市北投區義方國民小學,健康中心,台北市,北投區,珠海路155號,25.141948,121.509851,28917433-126
全真概念健康事業股份有限公司-內湖分公司,電腦訂課區,台北市,內湖區,內湖路1段659號B1,25.080302,121.575345,02-77461111
大湖公園游泳池健身房,健身房入口左側,台北市,內湖區,成功路5段31號,25.082582,121.603847,02-27939859#13
宜家家居股份有限公司南京分公司,B1餐具區樓梯口,台北市,松山區,敦化北路100號B1,25.052339,121.548598,0988635529
華山1914文化創意產業園區,東2 倉庫,台北市,中正區,八德路一段一號,25.044130,121.529399,02-23581914#582
台北市市立桃源國民中學,健康中心,台北市,北投區,中央北路4段48號,25.134647,121.477300,2892-9633*236
那米哥國際股份有限公司,大門入口處,台北市,信義區,松仁路101號B1,25.036320,121.569423,0982849080
台北喜來登大飯店,大廳櫃檯旁的服務中心櫃台後方,台北市,中正區,忠孝東路1段12號,25.044684,121.522377,02-66331680
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
立榮航空股份有限公司,立榮客機,台北市,中山區,長安東路二段117號8樓,25.048501,121.535545,03-3515340
水立方時尚館,地下1樓至地下2樓樓梯轉彎處,台北市,內湖區,成功路2段373號,25.073598,121.590242,0988524041
衛生福利部,1樓東側梯廳前,台北市,南港區,忠孝東路六段488號,25.050209,121.595464,02-85906522
台北市北投國小,行政大樓1樓的川堂,台北市,北投區,中央北路1段73號,25.133746,121.500748,"28912052*191,192"
臺北市北投區大屯國民小學,警衛室,台北市,北投區,復興三路312號,25.154895,121.503983,28914353轉15
汎宇創新有限公司,汎宇創新有限公司,台北市,大安區,敦化南路一段232巷6號B1,25.036164,121.548469,0937354180
統一時代百貨台北店,7樓,台北市,信義區,忠孝東路5段8號,25.040587,121.565888,27299699
臺北市萬華區萬大國民小學,哺集乳室門廊,台北市,萬華區,萬大路346號,25.022984,121.499323,23050960
臺北市士林區士東國民小學,士東國小健康中心及幼兒園室內,台北市,士林區,中山北路六段392號,25.112934,121.526814,02-28710064
臺北市士林區平等國民小學,學校穿堂,台北市,士林區,臺北市士林區平菁街101號,25.129443,121.576607,0958-323-233
潤泰百益股份有限公司,2樓服務台 右方,台北市,信義區,松山路11號,25.049192,121.578299,02-25280666
台北健身院(八德店),精漢堂開發股份有限公司八德門市部,台北市,松山區,八德路4段656號B1,25.049894,121.575492,0987773650
誠隆汽車股份有限公司北投分公司,展示中心,台北市,北投區,大業路265號,25.126846,121.497744,0932393067
誠隆汽車股份有限公司萬華服務廠,萬華服務廠終檢區,台北市,萬華區,莒光路328號,25.031299,121.497335,0986197867
誠隆汽車股份有限公司濱江分公司,服務廠客休室,台北市,中山區,濱江街213號,25.072733,121.540775,0932393459
臺北市士林運動中心,游泳池場館,台北市,士林區,士商路一號,25.089668,121.521411,02-2880-6066分機104
南港展覽館,1樓大廳,台北市,南港區,經貿二路1號,25.056911,121.618022,02-27255200-5518
Curves女性專用30分鐘健身中心民權龍江店,大門入口旁,台北市,中山區,民權東路三段21號7樓701室,25.062559,121.541708,02-25093303
北都汽車股份有限公司-文山所廠,一樓辦公室左側,台北市,文山區,羅斯福路六段92巷2號B1,24.998245,121.540099,02-29339938
實踐大學台北校區,體育館1F,台北市,中山區,大直街70號,25.084817,121.544749,2538-1111#3812
台北世貿中心展覽大樓,世貿中心展覽大樓南大門哺乳室旁,台北市,信義區,台北市信義路5段5號,25.033962,121.561685,02-27251361
curves女性專用30分鐘健身中心中山錦州店,伸展區,台北市,中山區,中山北路2段117號3樓,25.061081,121.523179,0989740126
台北市立百齡高級中學,健康中心,台北市,士林區,承德路四段177號,25.086990,121.523062,0933-054454
新光三越台北站前店,8樓育嬰室內醫護室,台北市,中正區,忠孝西路1段66號8F,25.046245,121.515283,02-23885552#5508
康寧醫護暨管理專科學校,宿舍門口,台北市,內湖區,康寧路3段75巷137號,25.076066,121.610069,02-26321181分機430
新光三越百貨股份有限公司台北信義分公司三館,3F醫護室,台北市,信義區,松壽路9號,25.036086,121.566478,87801000
台北京站威秀影城,5F大廳,台北市,大同區,市民大道1段209號5F,25.048786,121.518569,02-77386608#201
時代國際飯店股份有限公司(台北W飯店)12樓健身中心,12樓健身中心,台北市,信義區,忠孝東路5段10號,25.040671,121.565975,02-77038911
中國青年救國團臺北市信義運動中心,一樓大廳入口,台北市,信義區,松勤街100號,25.031804,121.566736,02-87861911
台北金融大樓股份有限公司,觀景台5樓售票櫃台,台北市,信義區,信義路5段7號,25.033880,121.564579,0989135840
台北金融大樓股份有限公司,辦公大樓1樓圓形櫃台,台北市,信義區,信義路5段7號,25.033718,121.564809,02-81018709
國立台灣大學,圖書館,台北市,大安區,羅斯福路4段1號,25.017329,121.540412,33662003
國立台灣大學,鹿鳴會館7-11,台北市,大安區,羅斯福路4段1號,25.015229,121.537585,33662003
台北金融大樓股份有限公司,商場3樓中環,台北市,信義區,市府路45號,25.033729,121.564697,02-81018929
台北圓山聯誼會,健身中心櫃檯右後方層架上，飲水機旁,台北市,中山區,中山北路4段1巷1號,25.078357,121.526164,28861818*1750
台北金融大樓股份有限公司,辦公大樓59樓櫃台,台北市,信義區,信義路5段7號59樓,25.033718,121.564809,02-81018709
國立台灣大學,天文數學館,台北市,大安區,羅斯福路四段1號,25.021257,121.537870,33662003
國立台灣大學,管理2號館,台北市,大安區,羅斯福路四段1號,25.013289,121.537057,33662003
國立台灣大學,化學積學館,台北市,大安區,羅斯福路四段1號,25.019312,121.537870,33662003
國立台灣大學-醫學校區,醫學體育館,台北市,中正區,仁愛路1段1號,25.040607,121.521315,33662003
國立台灣大學,法律萬才館,台北市,大安區,羅斯福路四段1號,25.019891,121.544881,33662003
國立台灣大學,新體育館,台北市,大安區,羅斯福路四段1號,25.021470,121.535198,33662003
國立台灣大學-長興校區(長興街81號),生技中心,台北市,大安區,長興街81號,25.015676,121.547162,33662003
國立台灣大學,凝態物理館,台北市,大安區,羅斯福路四段1號,25.021723,121.536593,33662003
神旺大飯店股份有限公司,一樓服務中心,台北市,大安區,忠孝東路4段172號,25.041302,121.550981,02-2772-2121
台北醫學大學,體育館,台北市,信義區,吳興街250號,25.024946,121.561779,27361661~2250
臺北市大同區大龍國民小學,北側警衛室外,台北市,大同區,哈密街47號,25.073409,121.516692,25942635#827
國立台灣大學,研一女舍,台北市,大安區,羅斯福路4段1號,25.014947,121.535549,33662003
國立臺灣科技大學,體育館1樓游泳池入口左側,台北市,大安區,基隆路4段43號,25.013967,121.543400,02-27376136
交通部臺灣鐵路管理局臺北運務段臺北站,B3F捷運共構轉乘處候車休息區內,台北市,中正區,北平西路3號,25.047924,121.517081,02-2381-5226#2476
中央研究院,綜合體育館大廳,台北市,南港區,研究院路2段128號,25.040461,121.613245,02-27852717-6707
北投公園露天溫泉浴池,整容區,台北市,北投區,中山路6號旁,25.137023,121.508675,02-2896-6939
中國科技大學臺北校區,中正樓2樓,台北市,文山區,興隆路3段56號,24.997535,121.554239,2931-3416#2150
中國科技大學臺北校區,中山育樂館2樓,台北市,文山區,興隆路3段56號,24.998848,121.555564,2931-3416#2150
臺北市政府消防局信義分隊,1樓值班室,台北市,信義區,忠孝東路5段32號,25.040833,121.568976,27588864
三民公園游泳池,大門入口右側,台北市,松山區,撫遠街298號,25.060954,121.566643,2700-3830
台北市私立東山高級中學,健康中心,台北市,文山區,老泉街26巷3號,24.973216,121.562085,29395901-248
日勝生加賀屋國際溫泉飯店,5樓櫃台後方逃生口旁走道,台北市,北投區,光明路236號,25.135951,121.506987,0975-355-636
臺北轉運站,1樓大廳,台北市,大同區,市民大道1段209號1樓,25.049102,121.517077,77335888#3234
台北凱撒大飯店,飯店大廳,台北市,中正區,忠孝西路1段38號,25.046259,121.516422,02-23115151
臺北市私立中興高中,警衛室,台北市,中山區,朱崙街42號,25.049822,121.542091,02-27412542轉216
私立稻江商業職業學校,警衛室,台北市,大同區,民權西路225巷24號,25.064190,121.512032,02-2591-2001
台北金融大樓股份有限公司,觀景台88樓西北側OB電梯入口,台北市,信義區,信義路五段7號,25.033992,121.564756,0989135840
臺北市萬華親子館,臺北市萬華親子館,台北市,萬華區,水源路199號2樓,25.023860,121.506936,02-23047468
博嘉運動公園,B1泳池櫃檯,台北市,文山區,木柵路4段159巷16號,25.000284,121.575257,2239-5494分機9
臺北市士林區天母國小,警衛室內,台北市,士林區,天玉街12號,25.120167,121.527422,02-28723336*9307
臺北市政府社會局委託天主教耕莘醫療財團法人永和耕莘醫院經營管理臺北市至善老人安養護中心,地下1樓健身房,台北市,士林區,仰德大道二段二巷50號,25.101951,121.543237,2883-2666#156
全真健身中心古亭店,1F櫃檯旁,台北市,中正區,和平西路一段2號,25.026785,121.521713,0976113600
全真概念健康事業股份有限公司-忠孝分公司,地下一樓教練部櫃檯旁,台北市,信義區,忠孝東路4段563號地下一樓,25.041589,121.564050,0916592659
觀星台北社區C棟閱報室,觀星台北社區C棟閱報室,台北市,文山區,木柵路二段109巷100弄32號,24.992346,121.561749,0920-103361
南山人壽保險股份有限公司-南山人壽大樓,1樓大廳,台北市,中山區,民權東路二段144號,25.062269,121.533887,02-87589539
臺北市中山區吉林國民小學,台北市中山區吉林國小健康中心,台北市,中山區,長春路116號,25.054721,121.529630,0225219196轉555
天母新城社區,天母新城A區中庭,台北市,北投區,天母西路117巷52弄,25.121298,121.525197,0937525740
臺北市工務局公園處圓山所,新生公園圓山所辦公室1樓,台北市,中山區,新生北路3段105號,25.068582,121.529609,25850192#217
國立臺北教育大學-學生活動中心,學生活動中心,台北市,大安區,和平東路二段134號,25.024624,121.544637,02-66396688分機82048
台北市萬華龍山老人服務暨日間照顧中心,中庭角落,台北市,萬華區,梧州街36號3樓,25.037357,121.497388,23361-1881#17
台北市投區清江國民小學,本校後穿堂,台北市,北投區,公館路220號,25.126830,121.507488,28912764/205
臺北市萬華區大理國民小學,大理國小,台北市,萬華區,艋舺大道389號,25.031305,121.493913,2306-4311
遠傳電信台北資訊園區,包膜櫃台旁,台北市,中正區,市民大道三段2號1樓,25.045482,121.531127,0936237844
世新大學,大禮堂4樓體育館,台北市,文山區,試院路148號,24.989642,121.547464,22368225#2079
李長榮化學工業股份有限公司,4樓安全門旁,台北市,松山區,八德路4段83號4樓,25.048609,121.560537,02-27631611#110448
北投焚化廠回饋設施洲美運動公園游泳館,北投焚化廠回饋設施洲美運動公園游泳館,台北市,北投區,洲美街271號(洲美運動公園),25.110059,121.499434,02-28360050轉162
臺北市士林區公所,士林行政中心一樓電梯左側,台北市,士林區,中正路439號1樓,25.092762,121.519559,28826200#6601
臺北市職能發展學院,行政大樓1樓志工服務台旁,台北市,士林區,士東路301號,25.113740,121.537773,28721940#246
衛生福利部疾病管制署,昆陽園區研檢大樓一樓,台北市,南港區,昆陽街161號,25.049134,121.594411,26531336
衛生福利部中央健康保險署臺北業務組,聯合服務中心五樓一號服務台右側,台北市,中正區,公園路15之1號5樓,25.044786,121.517406,02-2388-3417
臺北市政府環境保護局木柵垃圾焚化廠,木柵路5段53號廠房2樓中控室,台北市,文山區,木柵路5段53號,25.005555,121.587701,22300800-216
華信航空,27排CD行李櫃內,台北市,松山區,敦化北路405巷123弄3號,25.063040,121.557636,0227171188 ext.3603
台北華國大飯店,一樓大廳,台北市,中山區,林森北路600號,25.065946,121.525563,02-25965110分機2550
國立教育廣播電臺,大門進入後之大廳右側,台北市,中正區,南海路45號,25.032621,121.511230,02-23880600#180
國立臺灣大學工學院綜合大樓,工學院綜合大樓,台北市,大安區,羅斯福路4段1號,25.018785,121.540994,0233663286
中國文化大學推廣教育部 大夏館,六樓電梯口處,台北市,大安區,建國南路2段231號六樓,25.026078,121.538016,02-27005858#8331
